transcriptID	geneID
Niben101Ctg16103g00005.1	Niben101Ctg16103g00005
Niben101Scf09010g01006.1	Niben101Scf09010g01006
Niben101Scf09010g02006.1	Niben101Scf09010g02006
Niben101Scf09010g02005.1	Niben101Scf09010g02005
Niben101Scf09010g04003.1	Niben101Scf09010g04003
Niben101Scf09010g04002.1	Niben101Scf09010g04002
Niben101Scf09010g04001.1	Niben101Scf09010g04001
Niben101Scf15166g00005.1	Niben101Scf15166g00005
Niben101Scf15166g01003.1	Niben101Scf15166g01003
Niben101Scf15166g01005.1	Niben101Scf15166g01005
Niben101Scf15166g01004.1	Niben101Scf15166g01004
Niben101Scf15166g02005.1	Niben101Scf15166g02005
Niben101Scf15166g02003.1	Niben101Scf15166g02003
Niben101Scf15166g03002.1	Niben101Scf15166g03002
Niben101Scf15166g03013.1	Niben101Scf15166g03013
Niben101Scf15166g03009.1	Niben101Scf15166g03009
Niben101Scf15166g03008.1	Niben101Scf15166g03008
Niben101Scf15166g03015.1	Niben101Scf15166g03015
Niben101Scf04535g00003.1	Niben101Scf04535g00003
Niben101Scf04535g02012.1	Niben101Scf04535g02012
Niben101Scf04535g02019.1	Niben101Scf04535g02019
Niben101Scf04535g02004.1	Niben101Scf04535g02004
Niben101Scf04535g02020.1	Niben101Scf04535g02020
Niben101Scf04535g02007.1	Niben101Scf04535g02007
Niben101Scf04535g02009.1	Niben101Scf04535g02009
Niben101Scf06009g00004.1	Niben101Scf06009g00004
Niben101Scf06009g00028.1	Niben101Scf06009g00028
Niben101Scf06009g00024.1	Niben101Scf06009g00024
Niben101Scf06009g00033.1	Niben101Scf06009g00033
Niben101Scf06009g00025.1	Niben101Scf06009g00025
Niben101Scf06009g00029.1	Niben101Scf06009g00029
Niben101Scf06009g00023.1	Niben101Scf06009g00023
Niben101Scf00244g00004.1	Niben101Scf00244g00004
Niben101Scf00244g01010.1	Niben101Scf00244g01010
Niben101Scf00244g01009.1	Niben101Scf00244g01009
Niben101Scf00244g01008.1	Niben101Scf00244g01008
Niben101Scf00244g01013.1	Niben101Scf00244g01013
Niben101Scf00244g03004.1	Niben101Scf00244g03004
Niben101Scf00244g03017.1	Niben101Scf00244g03017
Niben101Scf00244g03012.1	Niben101Scf00244g03012
Niben101Scf00244g03007.1	Niben101Scf00244g03007
Niben101Scf01451g00002.1	Niben101Scf01451g00002
Niben101Scf01451g02003.1	Niben101Scf01451g02003
Niben101Scf01451g02006.1	Niben101Scf01451g02006
Niben101Scf01451g04009.1	Niben101Scf01451g04009
Niben101Scf01451g04016.1	Niben101Scf01451g04016
Niben101Scf01451g04012.1	Niben101Scf01451g04012
Niben101Scf01451g05003.1	Niben101Scf01451g05003
Niben101Scf01451g05008.1	Niben101Scf01451g05008
Niben101Scf01451g05007.1	Niben101Scf01451g05007
Niben101Scf01451g05015.1	Niben101Scf01451g05015
Niben101Scf01451g06002.1	Niben101Scf01451g06002
Niben101Scf01451g06003.1	Niben101Scf01451g06003
Niben101Scf01451g06015.1	Niben101Scf01451g06015
Niben101Scf15784g00001.1	Niben101Scf15784g00001
Niben101Scf05902g00001.1	Niben101Scf05902g00001
Niben101Scf05902g01001.1	Niben101Scf05902g01001
Niben101Scf05902g01002.1	Niben101Scf05902g01002
Niben101Scf07953g00013.1	Niben101Scf07953g00013
Niben101Scf07953g00014.1	Niben101Scf07953g00014
Niben101Scf07953g01010.1	Niben101Scf07953g01010
Niben101Scf07953g01009.1	Niben101Scf07953g01009
Niben101Scf07953g02010.1	Niben101Scf07953g02010
Niben101Scf07953g02009.1	Niben101Scf07953g02009
Niben101Scf07140g00007.1	Niben101Scf07140g00007
Niben101Scf07140g00016.1	Niben101Scf07140g00016
Niben101Scf07140g00018.1	Niben101Scf07140g00018
Niben101Scf07140g00015.1	Niben101Scf07140g00015
Niben101Scf02438g00006.1	Niben101Scf02438g00006
Niben101Scf02438g00008.1	Niben101Scf02438g00008
Niben101Scf02438g00007.1	Niben101Scf02438g00007
Niben101Scf02438g02011.1	Niben101Scf02438g02011
Niben101Scf02438g02001.1	Niben101Scf02438g02001
Niben101Scf02438g03005.1	Niben101Scf02438g03005
Niben101Ctg10955g00001.1	Niben101Ctg10955g00001
Niben101Scf24322g00010.1	Niben101Scf24322g00010
Niben101Scf24322g00011.1	Niben101Scf24322g00011
Niben101Scf24322g00012.1	Niben101Scf24322g00012
Niben101Scf01706g00022.1	Niben101Scf01706g00022
Niben101Scf01706g00010.1	Niben101Scf01706g00010
Niben101Scf01706g00006.1	Niben101Scf01706g00006
Niben101Scf01706g00025.1	Niben101Scf01706g00025
Niben101Scf01706g00026.1	Niben101Scf01706g00026
Niben101Scf13198g00002.1	Niben101Scf13198g00002
Niben101Scf13198g00003.1	Niben101Scf13198g00003
Niben101Ctg04390g00002.1	Niben101Ctg04390g00002
Niben101Scf05268g00012.1	Niben101Scf05268g00012
Niben101Scf05268g00006.1	Niben101Scf05268g00006
Niben101Scf05268g00013.1	Niben101Scf05268g00013
Niben101Ctg09156g00001.1	Niben101Ctg09156g00001
Niben101Ctg02900g00001.1	Niben101Ctg02900g00001
Niben101Ctg09466g00002.1	Niben101Ctg09466g00002
Niben101Scf29273g00001.1	Niben101Scf29273g00001
Niben101Scf02852g00012.1	Niben101Scf02852g00012
Niben101Scf02852g00013.1	Niben101Scf02852g00013
Niben101Scf02852g01011.1	Niben101Scf02852g01011
Niben101Scf02852g01010.1	Niben101Scf02852g01010
Niben101Scf02852g01005.1	Niben101Scf02852g01005
Niben101Scf02852g01012.1	Niben101Scf02852g01012
Niben101Scf02852g02006.1	Niben101Scf02852g02006
Niben101Scf02852g02007.1	Niben101Scf02852g02007
Niben101Scf02852g02015.1	Niben101Scf02852g02015
Niben101Scf02852g03017.1	Niben101Scf02852g03017
Niben101Scf02852g03022.1	Niben101Scf02852g03022
Niben101Scf02852g03008.1	Niben101Scf02852g03008
Niben101Scf02852g03013.1	Niben101Scf02852g03013
Niben101Scf02852g03019.1	Niben101Scf02852g03019
Niben101Scf22370g00003.1	Niben101Scf22370g00003
Niben101Scf06094g00007.1	Niben101Scf06094g00007
Niben101Scf06094g00011.1	Niben101Scf06094g00011
Niben101Scf06094g00010.1	Niben101Scf06094g00010
Niben101Scf06094g01005.1	Niben101Scf06094g01005
Niben101Scf06094g02014.1	Niben101Scf06094g02014
Niben101Scf06094g02015.1	Niben101Scf06094g02015
Niben101Scf06094g02011.1	Niben101Scf06094g02011
Niben101Scf06094g02017.1	Niben101Scf06094g02017
Niben101Scf06094g03002.1	Niben101Scf06094g03002
Niben101Scf06094g05004.1	Niben101Scf06094g05004
Niben101Scf06094g06005.1	Niben101Scf06094g06005
Niben101Scf06094g07001.1	Niben101Scf06094g07001
Niben101Scf06094g07014.1	Niben101Scf06094g07014
Niben101Scf06094g07003.1	Niben101Scf06094g07003
Niben101Scf06094g08011.1	Niben101Scf06094g08011
Niben101Scf06094g08010.1	Niben101Scf06094g08010
Niben101Scf06094g08009.1	Niben101Scf06094g08009
Niben101Scf04832g00001.1	Niben101Scf04832g00001
Niben101Scf04832g01005.1	Niben101Scf04832g01005
Niben101Scf04832g02001.1	Niben101Scf04832g02001
Niben101Scf04832g02003.1	Niben101Scf04832g02003
Niben101Scf04832g02024.1	Niben101Scf04832g02024
Niben101Scf04832g02002.1	Niben101Scf04832g02002
Niben101Scf04832g02004.1	Niben101Scf04832g02004
Niben101Scf02024g00002.1	Niben101Scf02024g00002
Niben101Scf02024g02006.1	Niben101Scf02024g02006
Niben101Scf02024g02010.1	Niben101Scf02024g02010
Niben101Scf02024g02023.1	Niben101Scf02024g02023
Niben101Scf16585g02001.1	Niben101Scf16585g02001
Niben101Scf16585g02014.1	Niben101Scf16585g02014
Niben101Scf16585g02002.1	Niben101Scf16585g02002
Niben101Scf16585g02003.1	Niben101Scf16585g02003
Niben101Scf08264g00007.1	Niben101Scf08264g00007
Niben101Scf08264g00008.1	Niben101Scf08264g00008
Niben101Scf11505g00002.1	Niben101Scf11505g00002
Niben101Scf11505g00001.1	Niben101Scf11505g00001
Niben101Scf04716g00013.1	Niben101Scf04716g00013
Niben101Scf04716g00008.1	Niben101Scf04716g00008
Niben101Scf04716g00010.1	Niben101Scf04716g00010
Niben101Scf04716g00009.1	Niben101Scf04716g00009
Niben101Scf01936g00001.1	Niben101Scf01936g00001
Niben101Scf01936g00002.1	Niben101Scf01936g00002
Niben101Scf01936g01001.1	Niben101Scf01936g01001
Niben101Scf01936g04003.1	Niben101Scf01936g04003
Niben101Scf01936g05001.1	Niben101Scf01936g05001
Niben101Scf01936g05003.1	Niben101Scf01936g05003
Niben101Scf01936g05005.1	Niben101Scf01936g05005
Niben101Scf01936g06004.1	Niben101Scf01936g06004
Niben101Scf01936g06010.1	Niben101Scf01936g06010
Niben101Scf01936g07001.1	Niben101Scf01936g07001
Niben101Scf01936g07002.1	Niben101Scf01936g07002
Niben101Ctg12198g00002.1	Niben101Ctg12198g00002
Niben101Scf23606g00004.1	Niben101Scf23606g00004
Niben101Scf23606g00005.1	Niben101Scf23606g00005
Niben101Scf23606g00007.1	Niben101Scf23606g00007
Niben101Scf23606g00002.1	Niben101Scf23606g00002
Niben101Scf23606g00011.1	Niben101Scf23606g00011
Niben101Scf23606g00013.1	Niben101Scf23606g00013
Niben101Scf08315g00008.1	Niben101Scf08315g00008
Niben101Scf08315g00004.1	Niben101Scf08315g00004
Niben101Scf19315g00013.1	Niben101Scf19315g00013
Niben101Scf19315g00012.1	Niben101Scf19315g00012
Niben101Scf19315g00010.1	Niben101Scf19315g00010
Niben101Scf02309g01008.1	Niben101Scf02309g01008
Niben101Scf02309g01009.1	Niben101Scf02309g01009
Niben101Scf02309g03019.1	Niben101Scf02309g03019
Niben101Scf02309g03002.1	Niben101Scf02309g03002
Niben101Scf02309g03025.1	Niben101Scf02309g03025
Niben101Scf02309g03022.1	Niben101Scf02309g03022
Niben101Scf02309g03023.1	Niben101Scf02309g03023
Niben101Scf02309g03014.1	Niben101Scf02309g03014
Niben101Scf02309g03017.1	Niben101Scf02309g03017
Niben101Scf02309g03018.1	Niben101Scf02309g03018
Niben101Scf02309g03016.1	Niben101Scf02309g03016
Niben101Scf02309g03029.1	Niben101Scf02309g03029
Niben101Scf02309g03021.1	Niben101Scf02309g03021
Niben101Scf02309g03020.1	Niben101Scf02309g03020
Niben101Scf02309g03024.1	Niben101Scf02309g03024
Niben101Scf02309g03027.1	Niben101Scf02309g03027
Niben101Scf00504g00001.1	Niben101Scf00504g00001
Niben101Scf00504g00003.1	Niben101Scf00504g00003
Niben101Scf00504g02001.1	Niben101Scf00504g02001
Niben101Scf00504g03003.1	Niben101Scf00504g03003
Niben101Scf00504g03002.1	Niben101Scf00504g03002
Niben101Scf00504g06015.1	Niben101Scf00504g06015
Niben101Scf00504g06019.1	Niben101Scf00504g06019
Niben101Scf00504g06007.1	Niben101Scf00504g06007
Niben101Scf00504g06023.1	Niben101Scf00504g06023
Niben101Scf00504g06016.1	Niben101Scf00504g06016
Niben101Scf00504g06004.1	Niben101Scf00504g06004
Niben101Scf00504g07003.1	Niben101Scf00504g07003
Niben101Scf00504g07004.1	Niben101Scf00504g07004
Niben101Scf34908g00006.1	Niben101Scf34908g00006
Niben101Scf01917g00004.1	Niben101Scf01917g00004
Niben101Scf01917g00010.1	Niben101Scf01917g00010
Niben101Scf01917g03007.1	Niben101Scf01917g03007
Niben101Scf01917g03006.1	Niben101Scf01917g03006
Niben101Scf01917g04004.1	Niben101Scf01917g04004
Niben101Scf01917g05004.1	Niben101Scf01917g05004
Niben101Scf01917g05005.1	Niben101Scf01917g05005
Niben101Scf01917g06001.1	Niben101Scf01917g06001
Niben101Scf01917g06006.1	Niben101Scf01917g06006
Niben101Scf01917g06008.1	Niben101Scf01917g06008
Niben101Scf01917g07014.1	Niben101Scf01917g07014
Niben101Scf01917g07013.1	Niben101Scf01917g07013
Niben101Scf01917g07015.1	Niben101Scf01917g07015
Niben101Scf01917g08001.1	Niben101Scf01917g08001
Niben101Scf01917g09003.1	Niben101Scf01917g09003
Niben101Scf01917g09008.1	Niben101Scf01917g09008
Niben101Scf01917g11025.1	Niben101Scf01917g11025
Niben101Scf01917g11015.1	Niben101Scf01917g11015
Niben101Scf01917g11014.1	Niben101Scf01917g11014
Niben101Scf01917g11028.1	Niben101Scf01917g11028
Niben101Scf01917g11026.1	Niben101Scf01917g11026
Niben101Scf01917g12009.1	Niben101Scf01917g12009
Niben101Scf01917g12003.1	Niben101Scf01917g12003
Niben101Scf01917g13029.1	Niben101Scf01917g13029
Niben101Scf01917g13024.1	Niben101Scf01917g13024
Niben101Scf01917g13028.1	Niben101Scf01917g13028
Niben101Scf01917g13014.1	Niben101Scf01917g13014
Niben101Ctg07933g00004.1	Niben101Ctg07933g00004
Niben101Scf28036g00001.1	Niben101Scf28036g00001
Niben101Scf10018g00007.1	Niben101Scf10018g00007
Niben101Scf10018g00006.1	Niben101Scf10018g00006
Niben101Scf06482g00017.1	Niben101Scf06482g00017
Niben101Scf06482g00018.1	Niben101Scf06482g00018
Niben101Scf06482g00020.1	Niben101Scf06482g00020
Niben101Scf06482g01001.1	Niben101Scf06482g01001
Niben101Scf06482g01011.1	Niben101Scf06482g01011
Niben101Scf06482g01005.1	Niben101Scf06482g01005
Niben101Scf06482g02003.1	Niben101Scf06482g02003
Niben101Scf06482g03003.1	Niben101Scf06482g03003
Niben101Scf06482g05004.1	Niben101Scf06482g05004
Niben101Scf06482g05006.1	Niben101Scf06482g05006
Niben101Scf10532g00001.1	Niben101Scf10532g00001
Niben101Scf10532g00015.1	Niben101Scf10532g00015
Niben101Scf08035g00009.1	Niben101Scf08035g00009
Niben101Scf08035g00004.1	Niben101Scf08035g00004
Niben101Scf04914g00007.1	Niben101Scf04914g00007
Niben101Scf04914g00006.1	Niben101Scf04914g00006
Niben101Scf04914g00002.1	Niben101Scf04914g00002
Niben101Scf04914g00017.1	Niben101Scf04914g00017
Niben101Scf04914g00001.1	Niben101Scf04914g00001
Niben101Scf11162g00002.1	Niben101Scf11162g00002
Niben101Scf08975g00005.1	Niben101Scf08975g00005
Niben101Scf08975g00001.1	Niben101Scf08975g00001
Niben101Scf08975g01001.1	Niben101Scf08975g01001
Niben101Scf08975g01010.1	Niben101Scf08975g01010
Niben101Scf08975g02016.1	Niben101Scf08975g02016
Niben101Scf08975g02034.1	Niben101Scf08975g02034
Niben101Scf08975g02015.1	Niben101Scf08975g02015
Niben101Scf08975g02018.1	Niben101Scf08975g02018
Niben101Scf08975g02021.1	Niben101Scf08975g02021
Niben101Scf08975g02041.1	Niben101Scf08975g02041
Niben101Scf08975g02017.1	Niben101Scf08975g02017
Niben101Scf26296g00001.1	Niben101Scf26296g00001
Niben101Scf26296g00002.1	Niben101Scf26296g00002
Niben101Scf28617g00001.1	Niben101Scf28617g00001
Niben101Scf00774g00006.1	Niben101Scf00774g00006
Niben101Scf00774g00002.1	Niben101Scf00774g00002
Niben101Scf00774g01026.1	Niben101Scf00774g01026
Niben101Scf00774g01034.1	Niben101Scf00774g01034
Niben101Scf00774g01001.1	Niben101Scf00774g01001
Niben101Scf00774g01030.1	Niben101Scf00774g01030
Niben101Scf00774g01045.1	Niben101Scf00774g01045
Niben101Scf00774g01028.1	Niben101Scf00774g01028
Niben101Scf00774g01027.1	Niben101Scf00774g01027
Niben101Scf00774g01029.1	Niben101Scf00774g01029
Niben101Scf10200g00007.1	Niben101Scf10200g00007
Niben101Scf10200g00003.1	Niben101Scf10200g00003
Niben101Scf10200g00006.1	Niben101Scf10200g00006
Niben101Scf10200g01008.1	Niben101Scf10200g01008
Niben101Scf10200g01003.1	Niben101Scf10200g01003
Niben101Scf10200g01004.1	Niben101Scf10200g01004
Niben101Scf14945g01004.1	Niben101Scf14945g01004
Niben101Scf14945g01010.1	Niben101Scf14945g01010
Niben101Scf28250g00006.1	Niben101Scf28250g00006
Niben101Scf28250g00012.1	Niben101Scf28250g00012
Niben101Scf28250g00015.1	Niben101Scf28250g00015
Niben101Scf28250g00011.1	Niben101Scf28250g00011
Niben101Scf03985g00001.1	Niben101Scf03985g00001
Niben101Scf03985g01005.1	Niben101Scf03985g01005
Niben101Scf03985g02025.1	Niben101Scf03985g02025
Niben101Scf03985g02024.1	Niben101Scf03985g02024
Niben101Scf03985g02026.1	Niben101Scf03985g02026
Niben101Scf03985g02027.1	Niben101Scf03985g02027
Niben101Scf03985g02028.1	Niben101Scf03985g02028
Niben101Scf03985g02006.1	Niben101Scf03985g02006
Niben101Scf03985g03008.1	Niben101Scf03985g03008
Niben101Scf03985g03019.1	Niben101Scf03985g03019
Niben101Scf03985g03010.1	Niben101Scf03985g03010
Niben101Scf03985g03009.1	Niben101Scf03985g03009
Niben101Scf03985g04030.1	Niben101Scf03985g04030
Niben101Scf03985g04021.1	Niben101Scf03985g04021
Niben101Scf03985g04014.1	Niben101Scf03985g04014
Niben101Scf03985g04026.1	Niben101Scf03985g04026
Niben101Scf03985g04027.1	Niben101Scf03985g04027
Niben101Scf03985g04028.1	Niben101Scf03985g04028
Niben101Scf03985g04016.1	Niben101Scf03985g04016
Niben101Scf03985g04006.1	Niben101Scf03985g04006
Niben101Scf03985g04017.1	Niben101Scf03985g04017
Niben101Scf03985g04023.1	Niben101Scf03985g04023
Niben101Scf18939g00006.1	Niben101Scf18939g00006
Niben101Scf09954g00008.1	Niben101Scf09954g00008
Niben101Scf09954g00002.1	Niben101Scf09954g00002
Niben101Scf09954g00011.1	Niben101Scf09954g00011
Niben101Scf09954g00010.1	Niben101Scf09954g00010
Niben101Ctg07284g00001.1	Niben101Ctg07284g00001
Niben101Scf14210g00017.1	Niben101Scf14210g00017
Niben101Scf14210g00010.1	Niben101Scf14210g00010
Niben101Scf14210g00021.1	Niben101Scf14210g00021
Niben101Scf14210g00020.1	Niben101Scf14210g00020
Niben101Scf02917g00002.1	Niben101Scf02917g00002
Niben101Scf02917g00004.1	Niben101Scf02917g00004
Niben101Scf02917g00023.1	Niben101Scf02917g00023
Niben101Scf02917g00003.1	Niben101Scf02917g00003
Niben101Scf02917g00005.1	Niben101Scf02917g00005
Niben101Scf02917g00038.1	Niben101Scf02917g00038
Niben101Scf02917g00008.1	Niben101Scf02917g00008
Niben101Scf02917g00018.1	Niben101Scf02917g00018
Niben101Scf02917g00007.1	Niben101Scf02917g00007
Niben101Ctg11124g00003.1	Niben101Ctg11124g00003
Niben101Scf03129g00002.1	Niben101Scf03129g00002
Niben101Scf03129g01009.1	Niben101Scf03129g01009
Niben101Scf03129g01010.1	Niben101Scf03129g01010
Niben101Scf03129g01013.1	Niben101Scf03129g01013
Niben101Scf03129g01004.1	Niben101Scf03129g01004
Niben101Scf03129g01011.1	Niben101Scf03129g01011
Niben101Scf03129g02008.1	Niben101Scf03129g02008
Niben101Scf03129g02009.1	Niben101Scf03129g02009
Niben101Scf03129g02014.1	Niben101Scf03129g02014
Niben101Scf03129g02011.1	Niben101Scf03129g02011
Niben101Scf03129g03012.1	Niben101Scf03129g03012
Niben101Scf03129g03011.1	Niben101Scf03129g03011
Niben101Scf03129g03018.1	Niben101Scf03129g03018
Niben101Scf03129g03013.1	Niben101Scf03129g03013
Niben101Scf03129g03005.1	Niben101Scf03129g03005
Niben101Scf03129g05006.1	Niben101Scf03129g05006
Niben101Scf03129g05007.1	Niben101Scf03129g05007
Niben101Scf03129g06001.1	Niben101Scf03129g06001
Niben101Scf03129g06002.1	Niben101Scf03129g06002
Niben101Scf03129g06003.1	Niben101Scf03129g06003
Niben101Scf03129g06011.1	Niben101Scf03129g06011
Niben101Scf03129g07010.1	Niben101Scf03129g07010
Niben101Scf03129g07005.1	Niben101Scf03129g07005
Niben101Scf03129g07006.1	Niben101Scf03129g07006
Niben101Scf03129g07008.1	Niben101Scf03129g07008
Niben101Scf10543g00003.1	Niben101Scf10543g00003
Niben101Scf04904g00002.1	Niben101Scf04904g00002
Niben101Ctg09240g00002.1	Niben101Ctg09240g00002
Niben101Scf10966g03015.1	Niben101Scf10966g03015
Niben101Scf10966g03004.1	Niben101Scf10966g03004
Niben101Scf06305g00004.1	Niben101Scf06305g00004
Niben101Scf06305g01017.1	Niben101Scf06305g01017
Niben101Scf06305g01001.1	Niben101Scf06305g01001
Niben101Scf06305g01018.1	Niben101Scf06305g01018
Niben101Scf06305g01002.1	Niben101Scf06305g01002
Niben101Scf06305g01015.1	Niben101Scf06305g01015
Niben101Scf06305g01003.1	Niben101Scf06305g01003
Niben101Scf06305g01023.1	Niben101Scf06305g01023
Niben101Scf06305g01004.1	Niben101Scf06305g01004
Niben101Scf06305g02006.1	Niben101Scf06305g02006
Niben101Scf06305g02007.1	Niben101Scf06305g02007
Niben101Scf06305g03005.1	Niben101Scf06305g03005
Niben101Scf06305g04016.1	Niben101Scf06305g04016
Niben101Scf06305g04003.1	Niben101Scf06305g04003
Niben101Scf06305g04001.1	Niben101Scf06305g04001
Niben101Scf06305g04015.1	Niben101Scf06305g04015
Niben101Scf06305g04006.1	Niben101Scf06305g04006
Niben101Scf08574g00001.1	Niben101Scf08574g00001
Niben101Scf08574g00002.1	Niben101Scf08574g00002
Niben101Scf16863g00001.1	Niben101Scf16863g00001
Niben101Scf00276g00011.1	Niben101Scf00276g00011
Niben101Scf00276g00009.1	Niben101Scf00276g00009
Niben101Scf00276g00010.1	Niben101Scf00276g00010
Niben101Scf00276g01006.1	Niben101Scf00276g01006
Niben101Scf00276g01007.1	Niben101Scf00276g01007
Niben101Scf00276g01003.1	Niben101Scf00276g01003
Niben101Scf00276g02002.1	Niben101Scf00276g02002
Niben101Scf00276g02009.1	Niben101Scf00276g02009
Niben101Scf00276g02010.1	Niben101Scf00276g02010
Niben101Scf00276g04016.1	Niben101Scf00276g04016
Niben101Scf00276g04002.1	Niben101Scf00276g04002
Niben101Scf00276g04009.1	Niben101Scf00276g04009
Niben101Scf00276g05008.1	Niben101Scf00276g05008
Niben101Scf00276g05017.1	Niben101Scf00276g05017
Niben101Scf00276g05004.1	Niben101Scf00276g05004
Niben101Scf00276g05006.1	Niben101Scf00276g05006
Niben101Scf00276g07001.1	Niben101Scf00276g07001
Niben101Scf00276g07003.1	Niben101Scf00276g07003
Niben101Scf00276g07014.1	Niben101Scf00276g07014
Niben101Scf01151g00004.1	Niben101Scf01151g00004
Niben101Scf01151g00003.1	Niben101Scf01151g00003
Niben101Ctg16284g00001.1	Niben101Ctg16284g00001
Niben101Ctg13069g00002.1	Niben101Ctg13069g00002
Niben101Scf09343g01003.1	Niben101Scf09343g01003
Niben101Scf09343g01019.1	Niben101Scf09343g01019
Niben101Scf09343g01009.1	Niben101Scf09343g01009
Niben101Scf09343g01023.1	Niben101Scf09343g01023
Niben101Scf09343g01016.1	Niben101Scf09343g01016
Niben101Scf03496g00022.1	Niben101Scf03496g00022
Niben101Scf03496g00020.1	Niben101Scf03496g00020
Niben101Scf03496g00023.1	Niben101Scf03496g00023
Niben101Scf10191g00001.1	Niben101Scf10191g00001
Niben101Scf10191g01007.1	Niben101Scf10191g01007
Niben101Scf04881g00001.1	Niben101Scf04881g00001
Niben101Scf04881g01001.1	Niben101Scf04881g01001
Niben101Scf04881g01002.1	Niben101Scf04881g01002
Niben101Scf04881g02005.1	Niben101Scf04881g02005
Niben101Scf04881g02001.1	Niben101Scf04881g02001
Niben101Scf04881g02003.1	Niben101Scf04881g02003
Niben101Scf12205g00010.1	Niben101Scf12205g00010
